,country_code,postal_code,latitude,longitude,region_id
758,swe,17171,59.35031799999999,18.0027788,Huvudsta::Solna
759,swe,17172,59.3477922,17.9996201,Huvudsta::Solna
760,swe,17177,59.348147,18.0236388,Hagalund::Solna
761,swe,17233,59.3660793,17.9639192,Storskogen::Sundbyberg
762,swe,17234,59.36524049999999,17.964586,Storskogen::Sundbyberg
763,swe,17238,59.35680319999999,17.9676779,Lilla Alby::Sundbyberg
764,swe,17241,59.3672425,17.9779757,Storskogen::Sundbyberg
765,swe,17264,59.3602077,17.9685871,Lilla Alby::Sundbyberg
766,swe,17268,59.3633198,17.9702455,Storskogen::Sundbyberg
767,swe,17270,59.3624863,17.9734906,Storskogen::Sundbyberg
768,swe,17271,59.3658363,17.968245,Storskogen::Sundbyberg
769,swe,17273,59.3673762,17.9613383,Storskogen::Sundbyberg
770,swe,17274,59.3681764,17.9622518,Storskogen::Sundbyberg
771,swe,17275,59.3672766,17.9541849,Duvbo::Sundbyberg
772,swe,17351,59.3645997,18.0091836,Råsunda::Stockholm
773,swe,17443,59.3737775,17.9686477,Hallonbergen::Sundbyberg
774,swe,17444,59.37779549999999,17.9613181,Hallonbergen::Sundbyberg
775,swe,17448,59.3792497,17.9353557,Rissne::Sundbyberg
776,swe,17449,59.37701120000001,17.9485066,Rissne::Sundbyberg
777,swe,17450,59.37336860000001,17.9741397,Hallonbergen::Sundbyberg
778,swe,17452,59.3759629,17.9689768,Hallonbergen::Sundbyberg
779,swe,17456,59.3746042,17.943188,Rissne::Sundbyberg
780,swe,17458,59.3737092,17.9377001,Rissne::Sundbyberg
781,swe,17460,59.3795925,17.9381833,Rissne::Sundbyberg
782,swe,17541,59.4103311,17.8392032,Jakobsberg Västra::Järfälla
783,swe,17544,59.41423640000001,17.8009041,Viksjö::Järfälla
784,swe,17548,59.4022051,17.7753801,Viksjö::Järfälla
785,swe,17549,59.4018083,17.8046531,Viksjö::Järfälla
786,swe,17551,59.41358029999999,17.8055676,Viksjö::Järfälla
787,swe,17552,59.40767579999999,17.7999536,Viksjö::Järfälla
788,swe,17553,59.40962579999999,17.8045976,Viksjö::Järfälla
789,swe,17554,59.41522,17.7939085,Viksjö::Järfälla
790,swe,17555,59.4064725,17.7926433,Viksjö::Järfälla
791,swe,17556,59.40024,17.7893639,Viksjö::Järfälla
792,swe,17557,59.398929,17.7986865,Viksjö::Järfälla
793,swe,17563,59.4029385,17.8678687,Barkarby::Järfälla
794,swe,17565,59.3874471,17.8326878,Skälby::Järfälla
795,swe,17730,59.42285149999999,17.8374628,Jakobsberg Östra::Järfälla
796,swe,17731,59.4242164,17.8436148,Jakobsberg Östra::Järfälla
797,swe,17733,59.41579789999999,17.8400024,Jakobsberg Östra::Järfälla
798,swe,17734,59.4194396,17.848471,Jakobsberg Östra::Järfälla
799,swe,17735,59.42051679999999,17.8434702,Jakobsberg Östra::Järfälla
800,swe,17736,59.4265512,17.8376065,Jakobsberg Östra::Järfälla
801,swe,17737,59.426913,17.845597,Jakobsberg Östra::Järfälla
802,swe,17739,59.43150900000001,17.8367435,Jakobsberg Östra::Järfälla
803,swe,17740,59.43800210000001,17.8170502,Jakobsberg Västra::Järfälla
804,swe,17742,59.4219621,17.8226522,Jakobsberg Västra::Järfälla
805,swe,17744,59.4134902,17.8664311,Barkarby::Järfälla
806,swe,17745,59.41108509999999,17.8654968,Barkarby::Järfälla
807,swe,17750,59.4248741,17.8389488,Jakobsberg Östra::Järfälla
808,swe,17751,59.42101,17.8399712,Jakobsberg Östra::Järfälla
809,swe,17754,59.4144082,17.8524948,Jakobsberg Östra::Järfälla
810,swe,17756,59.419152,17.837319,Jakobsberg Östra::Järfälla
811,swe,17758,59.4305224,17.8437439,Jakobsberg Östra::Järfälla
812,swe,17760,59.4299099,17.8111116,Jakobsberg Västra::Järfälla
813,swe,17762,59.42331050000001,17.8236422,Jakobsberg Västra::Järfälla
814,swe,17764,59.423747,17.8284671,Jakobsberg Västra::Järfälla
815,swe,17891,59.38281569999999,17.5842452,Ekerö V::Munsö
816,swe,18137,59.3507232,18.1325877,Baggeby-Larsberg::Lidingö
817,swe,18138,59.3443464,18.1458833,Baggeby-Larsberg::Lidingö
818,swe,18140,59.3551017,18.1539224,Mosstorp::Lidingö
819,swe,18144,59.3774415,18.1383512,Näset::Lidingö
820,swe,18145,59.3749654,18.1461805,Näset::Lidingö
821,swe,18159,59.35316979999999,18.1544137,Mosstorp::Lidingö
822,swe,18160,59.345363,18.1698665,Skärsätra::Lidingö
823,swe,18163,59.35258549999999,18.2282174,Brevik::Lidingö
824,swe,18165,59.34519659999999,18.2175044,Brevik::Lidingö
825,swe,18167,59.3532618,18.2028922,Brevik::Lidingö
826,swe,18170,59.34613509999999,18.1547992,Baggeby-Larsberg::Lidingö
827,swe,18231,59.3956615,18.0370707,Danderyd::Danderyd
828,swe,18233,59.4015377,18.032407,Danderyd::Danderyd
829,swe,18234,59.4043888,18.0280746,Danderyd::Danderyd
830,swe,18239,59.40689099999999,18.0157421,Danderyd::Danderyd
831,swe,18249,59.4264064,18.0250741,Enebyberg::Enebyberg
832,swe,18250,59.3973251,18.0254078,Danderyd::Danderyd
833,swe,18255,59.4109749,18.0497469,Djursholm::Djursholm
834,swe,18256,59.41161139999999,18.024408,Danderyd::Danderyd
835,swe,18257,59.39279549999999,18.0310717,Danderyd::Danderyd
836,swe,18260,59.3935378,18.0883964,Djursholm::Djursholm
837,swe,18262,59.4015904,18.0737423,Djursholm::Djursholm
838,swe,18263,59.4076614,18.0937619,Djursholm::Djursholm
839,swe,18265,59.4150258,18.0630901,Djursholm::Djursholm
840,swe,18266,59.408308,18.0684174,Djursholm::Djursholm
841,swe,18268,59.40412039999999,18.0820825,Djursholm::Djursholm
842,swe,18269,59.3974884,18.0894047,Djursholm::Djursholm
843,swe,18274,59.3881332,18.0637231,Stocksund::Stocksund
844,swe,18275,59.3834411,18.0757122,Stocksund::Stocksund
845,swe,18331,59.4367987,18.0644505,Roslags Näsby::Täby
846,swe,18332,59.4386623,18.0774708,Roslags Näsby::Täby
847,swe,18335,59.4465562,18.069136,Ensta::Täby
848,swe,18336,59.44638349999999,18.0651292,Ensta::Täby
849,swe,18337,59.4390712,18.0667895,Roslags Näsby::Täby
850,swe,18338,59.4353661,18.061445,Roslags Näsby::Täby
851,swe,18339,59.44340330000001,18.0690482,Ensta::Täby
852,swe,18348,59.43849,18.0734648,Roslags Näsby::Täby
853,swe,18349,59.4413493,18.0743035,Roslags Näsby::Täby
854,swe,18350,59.43101650000001,18.0814636,Näsbypark::Täby
855,swe,18353,59.4334604,18.0878094,Näsbypark::Täby
856,swe,18354,59.43060629999999,18.0921429,Näsbypark::Täby
857,swe,18358,59.4311075,18.0886394,Näsbypark::Täby
858,swe,18359,59.4486224,18.1275853,Viggbyholm::Täby
859,swe,18366,59.4479465,18.1219044,Viggbyholm::Täby
860,swe,18367,59.4465216,18.129249,Viggbyholm::Täby
861,swe,18370,59.4459262,18.069636,Ensta::Täby
862,swe,18379,59.44733109999999,18.0871681,Ensta::Täby
863,swe,18430,59.48280059999999,18.3017238,Åkersberga::Åkersberga
864,swe,18431,59.48474039999999,18.2960468,Åkersberga::Åkersberga
865,swe,18436,59.4847296,18.3064299,Åkersberga::Åkersberga
866,swe,18437,59.47773960000001,18.3160801,Åkersberga::Åkersberga
867,swe,18439,59.48039300000001,18.3119177,Åkersberga::Åkersberga
868,swe,18451,59.46312930000001,18.2985405,Österskär::Österskär
869,swe,18464,59.4659297,18.346106,Margretelund::Åkersberga
870,swe,18632,59.5389976,18.0766063,Vallentuna Norra::Vallentuna
871,swe,18633,59.5408299,18.0585241,Vallentuna Norra::Vallentuna
872,swe,18639,59.5355004,18.0710769,Vallentuna Norra::Vallentuna
873,swe,18644,59.5385668,18.0665594,Vallentuna Norra::Vallentuna
874,swe,18646,59.5393504,18.0950277,Vallentuna Norra::Vallentuna
875,swe,18650,59.52097759999999,18.0618584,Vallentuna Södra::Vallentuna
876,swe,18651,59.51106369999999,18.0738949,Vallentuna Södra::Vallentuna
877,swe,18654,59.50870390000001,18.0695431,Vallentuna Södra::Vallentuna
878,swe,18660,59.6570137,18.2785998,Vallentuna N::Vallentuna
879,swe,18731,59.44595140000001,18.0551133,Ensta::Täby
880,swe,18732,59.4498176,18.0541149,Ensta::Täby
881,swe,18734,59.45603070000001,18.0471073,Ensta::Täby
882,swe,18735,59.4573901,18.0584621,Ensta::Täby
883,swe,18736,59.4553879,18.0724868,Ensta::Täby
884,swe,18737,59.4488287,18.0714761,Ensta::Täby
885,swe,18738,59.45118739999999,18.0758205,Ensta::Täby
886,swe,18744,59.4472557,18.0250719,Skarpäng::Täby
887,swe,18745,59.44340459999999,18.0364196,Ensta::Täby
888,swe,18752,59.47216419999999,18.0384292,Ensta::Täby
889,swe,18753,59.470831,18.0477828,Ensta::Täby
890,swe,18754,59.46277619999999,18.0624754,Ensta::Täby
891,swe,18760,59.4418877,18.0703101,Roslags Näsby::Täby
892,swe,18761,59.4766185,18.1219884,Gribbylund::Täby
893,swe,18765,59.46095519999999,18.0908682,Gribbylund::Täby
894,swe,18767,59.4634848,18.0992264,Gribbylund::Täby
895,swe,18768,59.46818320000001,18.0872061,Gribbylund::Täby
896,swe,18772,59.50179649999999,18.060505,Täby kyrkby::Täby
897,swe,18774,59.4959138,18.0651818,Täby kyrkby::Täby
898,swe,18776,59.50046090000001,18.0698685,Täby kyrkby::Täby
899,swe,18777,59.49373749999999,18.0752112,Täby kyrkby::Täby
900,swe,19137,59.4000153,17.9777622,Helenelund::Sollentuna
901,swe,19139,59.4081834,17.9857471,Helenelund::Sollentuna
902,swe,19140,59.4074796,17.9697544,Helenelund::Sollentuna
903,swe,19141,59.412824,17.9530842,Helenelund::Sollentuna
904,swe,19142,59.4114216,17.965582,Helenelund::Sollentuna
905,swe,19149,59.4436954,17.9243307,Häggvik::Sollentuna
906,swe,19161,59.4260962,17.9487194,Tureberg::Sollentuna
907,swe,19164,59.4325558,17.9425355,Häggvik::Sollentuna
908,swe,19253,59.44618939999999,17.9684315,Edsberg::Sollentuna
909,swe,19256,59.43644740000001,17.9963833,Sjöberg::Sollentuna
910,swe,19257,59.4329141,17.9950528,Sjöberg::Sollentuna
911,swe,19258,59.4462176,17.9616764,Edsberg::Sollentuna
912,swe,19259,59.44798469999999,17.9623397,Edsberg::Sollentuna
913,swe,19431,59.509118,17.9197571,Upplands Väsby Västra::Upplands Väsby
914,swe,19432,59.512451,17.9067126,Upplands Väsby Västra::Upplands Väsby
915,swe,19433,59.5167514,17.9105376,Upplands Väsby Västra::Upplands Väsby
916,swe,19434,59.5183285,17.9020091,Upplands Väsby Västra::Upplands Väsby
917,swe,19435,59.52392709999999,17.9203693,Upplands Väsby Västra::Upplands Väsby
918,swe,19436,59.5265229,17.9151775,Upplands Väsby Västra::Upplands Väsby
919,swe,19438,59.5272607,17.9073184,Upplands Väsby Västra::Upplands Väsby
920,swe,19439,59.5252505,17.9110041,Upplands Väsby Västra::Upplands Väsby
921,swe,19441,59.513057,17.8813181,Runby::Upplands Väsby
922,swe,19446,59.52107479999999,17.8904671,Runby::Upplands Väsby
923,swe,19455,59.5298768,17.946764,Upplands Väsby Östra::Upplands Väsby
924,swe,19456,59.5200065,17.9349252,Upplands Väsby Östra::Upplands Väsby
925,swe,19463,59.510337,17.9374637,Upplands Väsby Östra::Upplands Väsby
926,swe,19464,59.4997515,17.9438452,Bollstanäs::Upplands Väsby
927,swe,19470,59.5178708,17.9210607,Upplands Väsby Västra::Upplands Väsby
928,swe,19472,59.5085202,17.916084,Upplands Väsby Västra::Upplands Väsby
929,swe,19473,59.51214580000001,17.9194116,Upplands Väsby Västra::Upplands Väsby
930,swe,19474,59.52012300000001,17.9130303,Upplands Väsby Västra::Upplands Väsby
931,swe,19475,59.51550459999999,17.916725,Upplands Väsby Västra::Upplands Väsby
932,swe,19476,59.5209498,17.907178,Upplands Väsby Västra::Upplands Väsby
933,swe,19478,59.51988119999999,17.9173766,Upplands Väsby Västra::Upplands Väsby
934,swe,19479,59.52551769999999,17.9170201,Upplands Väsby Västra::Upplands Väsby
935,swe,19534,59.62343199999999,17.8592829,Märsta Norra::Märsta
936,swe,19541,59.62821820000001,17.8543924,Märsta Norra::Märsta
937,swe,19542,59.6294632,17.8481824,Märsta Norra::Märsta
938,swe,19545,59.6369059,17.8588641,Märsta Norra::Märsta
939,swe,19546,59.6290133,17.852711,Märsta Norra::Märsta
940,swe,19547,59.6264627,17.8589289,Märsta Norra::Märsta
941,swe,19550,59.61684039999999,17.8239724,Märsta Södra::Märsta
942,swe,19551,59.61931879999999,17.8355142,Märsta Södra::Märsta
943,swe,19552,59.6206368,17.8261226,Märsta Södra::Märsta
944,swe,19553,59.6155969,17.8301795,Märsta Södra::Märsta
945,swe,19554,59.61292820000001,17.8385738,Märsta Södra::Märsta
946,swe,19555,59.61421319999999,17.8187989,Märsta Södra::Märsta
947,swe,19556,59.61501879999999,17.8077385,Märsta Södra::Märsta
948,swe,19557,59.6224648,17.8184023,Märsta Södra::Märsta
949,swe,19558,59.60800450000001,17.8258788,Märsta Södra::Märsta
950,swe,19565,59.62035110000001,17.7909466,Märsta Södra::Steningehöjden
951,swe,19594,59.7007247,17.9932881,Sigtuna N::Märsta
952,swe,19733,59.515107,17.6096494,Upplands-Bro V::Bro
953,swe,21113,55.6163815,12.9818621,Hamnen::Malmö
954,swe,21115,55.6105272,12.9773425,Hamnen::Malmö
955,swe,21150,55.6006142,13.0104663,Rörsjöstaden::Malmö
956,swe,21159,55.5984749,13.0041239,Lugnet::Malmö
957,swe,21160,55.5992202,13.0021163,Lugnet::Malmö
958,swe,21174,55.61290709999999,12.9880275,Hamnen::Malmö
959,swe,21175,55.6151835,12.9838134,Hamnen::Malmö
960,swe,21176,55.6132073,12.9786676,Hamnen::Malmö
961,swe,21177,55.6121886,12.9821772,Hamnen::Malmö
962,swe,21211,55.6072255,13.0211419,Rörsjöstaden::Malmö
963,swe,21212,55.606901,13.0241518,Rörsjöstaden::Malmö
964,swe,21220,55.6083896,13.0365191,Kirseberg::Malmö
965,swe,21221,55.6094042,13.040195,Kirseberg::Malmö
966,swe,21222,55.6062278,13.0402026,Kirseberg::Malmö
967,swe,21226,55.6147372,13.0528929,Kirseberg::Malmö
968,swe,21230,55.6013265,13.079005,Öster::Malmö
969,swe,21231,55.5914826,13.0656425,Öster::Malmö
970,swe,21232,55.5924227,13.0830278,Öster::Malmö
971,swe,21233,55.5821459,13.0736785,Öster::Malmö
972,swe,21234,55.5828874,13.0603081,Öster::Malmö
973,swe,21235,55.574113,13.0696785,Öster::Malmö
974,swe,21236,55.58333529999999,13.1017598,Öster::Malmö
975,swe,21237,55.5754148,13.0576475,Öster::Malmö
976,swe,21238,55.5831764,13.0837056,Öster::Malmö
977,swe,21240,55.6060497,13.0549168,Kirseberg::Malmö
978,swe,21243,55.6080398,13.049562,Kirseberg::Malmö
979,swe,21244,55.5974,13.0696459,Riseberga::Malmö
980,swe,21245,55.59366989999999,13.0910529,Öster::Malmö
981,swe,21250,55.6158952,13.0573206,Kirseberg::Malmö
982,swe,21365,55.5837158,13.0395872,Öster::Malmö
983,swe,21366,55.58661069999999,13.0389121,Öster::Malmö
984,swe,21367,55.5859209,13.0322308,Öster::Malmö
985,swe,21368,55.5830659,13.0456035,Öster::Malmö
986,swe,21369,55.58085999999999,13.0529595,Öster::Malmö
987,swe,21370,55.5895056,13.0382368,Öster::Malmö
988,swe,21371,55.590973,13.0442494,Öster::Malmö
989,swe,21372,55.58932799999999,13.0529432,Öster::Malmö
990,swe,21373,55.5850939,13.0529514,Öster::Malmö
991,swe,21374,55.5695474,13.0336082,Fosie::Malmö
992,swe,21442,55.5891842,13.0248708,Annelund::Malmö
993,swe,21443,55.5906107,13.0181837,Norra Sofielund::Malmö
994,swe,21447,55.5798301,13.0265673,Fosie::Malmö
995,swe,21454,55.57123379999999,13.0212471,Fosie::Malmö
996,swe,21455,55.5733506,13.0212411,Fosie::Malmö
997,swe,21456,55.5736101,13.0155632,Fosie::Malmö
998,swe,21457,55.5758562,13.0208999,Fosie::Malmö
999,swe,21458,55.5723131,13.0275895,Fosie::Malmö
1000,swe,21459,55.5748197,13.0108841,Fosie::Malmö
1001,swe,21526,55.5755073,12.9848375,Väster::Malmö
1002,swe,21527,55.5693724,12.9828593,Väster::Malmö
1003,swe,21532,55.56487629999999,12.9721987,Väster::Malmö
1004,swe,21533,55.561833,12.9775507,Väster::Malmö
1005,swe,21534,55.5632379,12.980882,Väster::Malmö
1006,swe,21535,55.5597165,12.9775596,Väster::Malmö
1007,swe,21536,55.5607327,12.9812257,Väster::Malmö
1008,swe,21550,55.5682315,13.0229254,Fosie::Malmö
1009,swe,21551,55.5654018,13.0262723,Fosie::Malmö
1010,swe,21552,55.56492739999999,13.0175926,Fosie::Malmö
1011,swe,21553,55.5691606,13.0175802,Fosie::Malmö
1012,swe,21558,55.5711909,13.0085583,Fosie::Malmö
1013,swe,21559,55.5687503,13.0115712,Fosie::Malmö
1014,swe,21560,55.5682967,13.0092355,Fosie::Malmö
1015,swe,21562,55.5655754,13.0115812,Fosie::Malmö
1016,swe,21563,55.5788789,12.9928376,Väster::Malmö
1017,swe,21564,55.5722272,13.0022108,Väster::Malmö
1018,swe,21565,55.571189,12.9921989,Väster::Malmö
1019,swe,21567,55.5751216,13.0015331,Väster::Malmö
1020,swe,21569,55.57797069999999,12.9881664,Väster::Malmö
1021,swe,21570,55.5618172,13.0202725,Fosie::Malmö
1022,swe,21571,55.5631132,13.0082509,Fosie::Malmö
1023,swe,21572,55.5614933,13.0069209,Fosie::Malmö
1024,swe,21573,55.5599384,13.0082611,Fosie::Malmö
1025,swe,21578,55.55685030000001,13.0172828,Fosie::Malmö
1026,swe,21579,55.5534808,13.0256367,Söder::Malmö
1027,swe,21580,55.5641921,12.9982331,Väster::Malmö
1028,swe,21582,55.5639309,12.9875536,Väster::Malmö
1029,swe,21583,55.5596978,12.9875701,Väster::Malmö
1030,swe,21584,55.5565886,12.9902515,Väster::Malmö
1031,swe,21585,55.5625493,12.9905625,Väster::Malmö
1032,swe,21586,55.5511476,12.994943,Väster::Malmö
1033,swe,21611,55.5746929,12.9200985,Väster::Limhamn
1034,swe,21612,55.5842867,12.9227101,Väster::Limhamn
1035,swe,21614,55.583,12.9347318,Väster::Limhamn
1036,swe,21615,55.5829187,12.9420748,Väster::Limhamn
1037,swe,21616,55.5749609,12.9307727,Väster::Limhamn
1038,swe,21617,55.5736735,12.9427917,Väster::Limhamn
1039,swe,21618,55.5901806,12.9467096,Väster::Limhamn
1040,swe,21619,55.5835319,12.9560913,Väster::Malmö
1041,swe,21620,55.5795622,12.9667927,Väster::Malmö
1042,swe,21621,55.5710946,12.9668314,Väster::Malmö
1043,swe,21622,55.5728145,12.9508046,Väster::Limhamn
1044,swe,21623,55.5650424,12.9575166,Väster::Malmö
1045,swe,21624,55.57636900000001,12.9768217,Väster::Malmö
1046,swe,21625,55.5729127,12.9761688,Väster::Malmö
1047,swe,21630,55.5682079,12.9148012,Väster::Limhamn
1048,swe,21631,55.5723263,12.9314095,Väster::Limhamn
1049,swe,21632,55.568744,12.9361456,Väster::Malmö
1050,swe,21633,55.5678855,12.9441569,Väster::Malmö
1051,swe,21641,55.5933187,12.9239912,Väster::Limhamn
1052,swe,21642,55.5878239,12.9160143,Väster::Limhamn
1053,swe,21643,55.58936540000001,12.9246823,Väster::Limhamn
1054,swe,21646,55.5884406,12.9300282,Väster::Limhamn
1055,swe,21647,55.58898319999999,12.9331961,Väster::Limhamn
1056,swe,21747,55.5919661,12.9760868,Dammfri::Malmö
1057,swe,21749,55.5971308,12.9789037,Rönneholm::Malmö
1058,swe,21755,55.60214329999999,12.9782141,Ribersborg::Malmö
1059,swe,21756,55.60173349999999,12.9803875,Ribersborg::Malmö
1060,swe,21757,55.6031574,12.9736993,Ribersborg::Malmö
1061,swe,21758,55.6014734,12.9778829,Ribersborg::Malmö
1062,swe,21763,55.5888559,12.978772,Väster::Malmö
1063,swe,21764,55.586392,12.975443,Väster::Malmö
1064,swe,21765,55.5801721,12.980812,Väster::Malmö
1065,swe,21766,55.5821578,12.9754615,Väster::Malmö
1066,swe,21767,55.58498660000001,12.97211,Väster::Malmö
1067,swe,21775,55.5981379,12.9580227,Fridhem::Malmö
1068,swe,21831,55.5605973,12.9068459,Väster::Bunkeflostrand
1069,swe,21832,55.5548106,12.9082161,Väster::Bunkeflostrand
1070,swe,21836,55.5615637,12.924179,Väster::Bunkeflostrand
1071,swe,21837,55.5526692,12.9282317,Väster::Bunkeflostrand
1072,swe,21838,55.5477399,12.9215931,Väster::Bunkeflostrand
1073,swe,21839,55.5547453,12.9318876,Väster::Bunkeflostrand
1074,swe,21840,55.5566069,12.9375461,Väster::Bunkeflostrand
1075,swe,21841,55.5595004,12.9368634,Väster::Bunkeflostrand
1076,swe,21842,55.5633855,12.9335069,Väster::Bunkeflostrand
1077,swe,21845,55.5534678,12.9602404,Väster::Vintrie
1078,swe,21846,55.54189479999999,12.9629621,Väster::Bunkeflostrand
1079,swe,21847,55.5444715,12.9389452,Väster::Bunkeflostrand
1080,swe,21851,55.5301145,12.9150337,Väster::Klagshamn
1081,swe,21852,55.5313465,12.9430138,Väster::Klagshamn
1082,swe,21854,55.5264597,12.9327108,Väster::Klagshamn
1083,swe,21855,55.5213303,12.9443981,Väster::Klagshamn
1084,swe,21872,55.521786,13.0057151,Väster::Tygelsjö
1085,swe,21873,55.5177253,12.9910627,Väster::Tygelsjö
1086,swe,22222,55.7045458,13.1916856,Centrala staden::Lund
1087,swe,22223,55.7003064,13.191677,Centrala staden::Lund
1088,swe,22224,55.69912619999999,13.1862999,Centrala staden::Lund
1089,swe,22226,55.6905768,13.1772173,Klostergården::Lund
1090,swe,22236,55.7098598,13.1834639,Klosters Fälad::Lund
1091,swe,22237,55.707825,13.1843002,Klosters Fälad::Lund
1092,swe,22271,55.6880243,13.1763767,Klostergården::Lund
1093,swe,22351,55.7023261,13.1990723,Centrala staden::Lund
1094,swe,22352,55.6987817,13.1975525,Centrala staden::Lund
1095,swe,22353,55.6994166,13.1933546,Centrala staden::Lund
1096,swe,22354,55.696737,13.1920055,Centrala staden::Lund
1097,swe,22645,55.7209835,13.2159246,Norra Fäladen::Lund
1098,swe,22646,55.7222132,13.2176092,Norra Fäladen::Lund
1099,swe,22654,55.7227416,13.1641605,Gunnesbo::Lund
1100,swe,22731,55.70400220000001,13.1674977,Klosters Fälad::Lund
1101,swe,22732,55.7060237,13.1748905,Klosters Fälad::Lund
1102,swe,22734,55.7091921,13.1685121,Klosters Fälad::Lund
1103,swe,22735,55.7108007,13.163475,Klosters Fälad::Lund
1104,swe,22762,55.70665839999999,13.1560808,Klosters Fälad::Lund
1105,swe,23040,55.5804303,13.1927789,Svedala NV::Bara
1106,swe,23133,55.3722086,13.1828655,Östra Trelleborg::Trelleborg
1107,swe,23143,55.37681600000001,13.1536197,Centrala Trelleborg::Trelleborg
1108,swe,23144,55.373056,13.1622552,Centrala Trelleborg::Trelleborg
1109,swe,23145,55.3724017,13.1682376,Centrala Trelleborg::Trelleborg
1110,swe,23151,55.38198629999999,13.1546267,Centrala Trelleborg::Trelleborg
1111,swe,23152,55.37883230000001,13.1609376,Centrala Trelleborg::Trelleborg
1112,swe,23153,55.3779599,13.1689154,Centrala Trelleborg::Trelleborg
1113,swe,23154,55.3835184,13.1695935,Centrala Trelleborg::Trelleborg
1114,swe,23165,55.38054589999999,13.1323513,Västra Trelleborg::Trelleborg
1115,swe,23167,55.3778675,13.08583,Trelleborg V::Trelleborg
1116,swe,23175,55.37050619999999,13.4212318,Trelleborg Ö::Beddingestrand
1117,swe,23178,55.3407367,13.3596659,Trelleborg Ö::Smygehamn
1118,swe,23179,55.3505143,13.3730656,Trelleborg Ö::Smygehamn
1119,swe,23192,55.3513332,13.2639194,Trelleborg Ö::Trelleborg
1120,swe,23197,55.37049320000001,13.3199457,Trelleborg Ö::Klagstorp
1121,swe,23344,55.4981941,13.2419584,Svedala S::Svedala
1122,swe,23361,55.5739161,13.1753346,Svedala NV::Bara
1123,swe,23365,55.5788299,13.1820362,Svedala NV::Bara
1124,swe,23431,55.6722252,13.076233,Lomma::Lomma
1125,swe,23436,55.67880049999999,13.0742116,Lomma::Lomma
1126,swe,23440,55.67811270000001,13.0675077,Lomma::Lomma
1127,swe,23441,55.6707934,13.0829391,Lomma::Lomma
1128,swe,23531,55.4729719,13.0205146,Vellinge::Vellinge
1129,swe,23532,55.4756471,13.0218395,Vellinge::Vellinge
1130,swe,23541,55.4969613,13.1177909,Vellinge N::Vellinge
1131,swe,23542,55.4995762,13.0057853,Vellinge N::Vellinge
1132,swe,23543,55.4919738,13.0124296,Vellinge N::Vellinge
1133,swe,23642,55.3948103,12.9158204,Vellinge S::Höllviken
1134,swe,23661,55.406505,13.0034046,Vellinge S::Vellinge
1135,swe,23830,55.539762,13.0937606,Söder::Oxie
1136,swe,23831,55.5425635,13.1004378,Söder::Oxie
1137,swe,23832,55.5440266,13.1064488,Söder::Oxie
1138,swe,23834,55.5520229,13.0977624,Oxie kyrkby::Oxie
1139,swe,23835,55.54779079999999,13.0977641,Oxie kyrkby::Oxie
1140,swe,23837,55.5474136,13.0817345,Söder::Oxie
1141,swe,23838,55.5456055,13.0723872,Söder::Oxie
1142,swe,23839,55.5327947,13.1124599,Söder::Oxie
1143,swe,23840,55.5368685,13.0944299,Söder::Oxie
1144,swe,23842,55.53583930000001,13.0844153,Söder::Oxie
1145,swe,23843,55.53135529999999,13.0737388,Söder::Oxie
1146,swe,23934,55.4066974,12.8441045,Skanor med Falsterbo::Skanör
1147,swe,24132,55.8431628,13.2986314,Norra Eslöv::Eslöv
1148,swe,24230,55.84974260000001,13.6657023,Hörby::Hörby
1149,swe,24430,55.7922915,13.1096864,Kävlinge::Kävlinge
1150,swe,24438,55.79428919999999,13.1042989,Kävlinge::Kävlinge
1151,swe,24462,55.7713861,13.1002844,Kävlinge V::Furulund
1152,swe,24466,55.7677656,13.0814574,Kävlinge V::Furulund
1153,swe,24531,55.6431743,13.2069818,Västra Staffanstorp::Staffanstorp
1154,swe,24533,55.6453109,13.2197344,Östra Staffanstorp::Staffanstorp
1155,swe,24537,55.6480707,13.2009573,Västra Staffanstorp::Staffanstorp
1156,swe,24541,55.63869829999999,13.1962394,Västra Staffanstorp::Staffanstorp
1157,swe,24542,55.63412229999999,13.192876,Västra Staffanstorp::Staffanstorp
1158,swe,24650,55.798978,12.9885645,Kävlinge V::Löddeköpinge
1159,swe,24651,55.7899652,12.9670975,Kävlinge V::Löddeköpinge
1160,swe,24655,55.7873708,12.9913066,Kävlinge V::Löddeköpinge
1161,swe,24657,55.7617201,12.9403897,Kävlinge V::Barsebäck
1162,swe,24732,55.7183472,13.3653209,Lund NO::Södra Sandby
1163,swe,24733,55.7229219,13.3559241,Lund NO::Södra Sandby
1164,swe,24745,55.6790706,13.413477,Lund NO::Torna-hällestad
1165,swe,24750,55.6601246,13.3420286,Lund NO::Dalby
1166,swe,24752,55.66726240000001,13.3541797,Lund NO::Dalby
1167,swe,24753,55.6702722,13.3461322,Lund NO::Dalby
1168,swe,24755,55.6686007,13.3676388,Lund NO::Dalby
1169,swe,24756,55.6574509,13.3662091,Lund NO::Dalby
1170,swe,25270,55.9966962,12.7389475,Råå::Råå
1171,swe,25361,56.0124423,12.750893,Raus::Helsingborg
1172,swe,25459,56.05898389999999,12.7394781,Dalhem::Helsingborg
1173,swe,25460,56.0651585,12.7414247,Dalhem::Helsingborg
1174,swe,25463,56.0626742,12.738077,Dalhem::Helsingborg
1175,swe,25465,56.0729651,12.734558,Dalhem::Helsingborg
